Name,Npl,Lim,Mult,R14,Hab,USP,Oth,F,Obs,Kepler,f_Kepler,KIC,Teff,e_Teff,logg,e_logg,[Fe/H],e_[Fe/H],vsini,e_vsini,Cat,MTeff,Mlogg,M[Fe/H],Mvsini,XTeff,Xlogg,X[Fe/H],Xvsini,TRV,BTeff,Bvsini,B,File,KCat,fits,Simbad,_RA,_DE,kepid,teff,feh,tm_designation,kepmag,jmag,jmag_err,hmag,hmag_err,kmag,kmag_err,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,dr2_rv_template_fe_h,l,b,ecl_lon,ecl_lat,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,epoch,target_distance,darcsec,GminK,visflag,astflag,parflag,binflag,zpt,parallax_zpcorrected,parallax_corrected,parallax_error_corrected,distpc,ak,ak_err,kmag_corrrected,kmag_err_corrected
KOI-03093   ,1,1,0,0,0,0,0,0,rj159.282 ,3093,    ,5096590,5878.8,60.0, 4.416, 0.100, 0.055, 0.040,  0.9, 1.0,SM+SX,5843.4, 4.416, 0.035,  0.9,5914.2, 4.472, 0.075, 3.9, -14.5,True ,True ,1,cks-k03093_rj159.282.fits      ,1,fits,Simbad,290.99167,40.229321,5096590,5843.4, 0.035,2MASS J19235800+4013455,13.619,12.497,0.023,12.16,0.018,12.104,0.022,1636042515805110273,Gaia EDR3 2101117418758956416,2101117418758956416,1644303634,2016.0,290.9916647165773,0.06437,40.22933521080355,0.07125135,1.4949513732825883,0.07869541,18.99668,3.8577442,0.1225724197481196,0.088657826,3.855796496267754,0.090251006,-0.056002967,-0.012900262,-0.03208277,-0.049244374,0.14737323,-0.06564351,-0.22328396,-0.14560893,-0.0752926,-0.09541335,369,0,369,0,107.48705,17875.639,0.87883097,564.8176,31,False,1.5464419,,,,,,,,43,28,0.12996955,46,19,0,0.028942578,154.98294,0,0,6.98826,0.223417,0.09880466,0.17934057,0.14661597,-80.46014,69.80038,-9.194706,-32.240074,False,373,68211.03418331894,72.10293,946.0231,13.602731,45,36865.61068951558,26.378885,1397.5424,13.9219885,43,47252.64541216911,20.68648,2284.2285,13.0618305,0.0,1.0,0.0,0.0,0.0,1.233206,0.86015797,0.31925774,0.54090023,,,0,,,,72.4778864579423,11.442228184867073,304.55843400305656,61.17406326490184,2MASS J19235800+4013455,290.9916668281392,40.22931820608195,1.2072,-0.367,3.834,-16.7,2000.0,4.00778162416271e-08,0.0001442801384698,-0.0162689999999994,False,False,False,False,-0.027773,1.5227243732825884,1.5227243732825884,0.09043412462982524,668.9180784550987,0.021182,0.0063546007,12.082817999362945,0.022899365710436163
KOI-04296   ,1,1,0,0,0,0,0,0,rj173.999 ,4296,    ,7661893,5569.2,60.0, 4.506, 0.100,-0.497, 0.040,  0.9, 1.0,SM+SX,5666.4, 4.506,-0.468,  0.9,5472.1, 4.608,-0.526, 4.4,-105.4,True ,True ,1,cks-k04296_rj173.999.fits      ,0,fits,Simbad,282.63617,43.3661,7661893,5666.4,-0.468,2MASS J18503268+4321579,13.03,11.901,0.022,11.59,0.018,11.559,0.011,1636042515805110273,Gaia EDR3 2105206743017081728,2105206743017081728,1344193125,2016.0,282.63619177837177,0.012395779,43.36631725116883,0.013180813,2.311775344571802,0.01360578,169.91127,46.275875,7.617501231465016,0.017140886,45.644607166199606,0.017672492,0.07396025,0.050727148,-0.0959825,-0.04353618,0.15941884,-0.0734761,-0.28654498,-0.12167498,-0.05057833,0.1421531,330,113,330,0,3.999279,742.1894,0.11373051,13.966649,31,False,1.5578315,,,,,,,,39,27,0.026095184,42,15,0,0.014402954,3.4243667,1,0,1.1598191,,,,,,,,,False,336,119110.035397522,28.929337,4117.275,12.997496,38,64123.28365719532,36.43322,1760.0225,13.321003,36,78805.62221614052,39.25933,2007.3093,12.506502,0.0,0.0,0.0,0.0,0.0,1.1999737,0.8145008,0.3235073,0.4909935,-107.28322,10.89571,8,6000.0,4.5,-0.25,72.92381903529645,18.398691830763607,292.8341095243149,65.80692121475641,2MASS J18503268+4321579,282.6361456310675,43.366114148,2.3351,7.544,45.706,-107.28,2000.0,4.023835170367135e-08,0.0001448580661332,-0.0325039999999994,False,False,False,False,-0.021795,2.333570344571802,2.333570344571802,0.01726798905275896,432.56798388652453,0.012104,0.0036312002,11.546896000035106,0.011583851474755593
KOI-00099   ,2,1,1,0,0,0,0,0,rj78.131  ,  99,    ,8505215,4935.2,60.0, 4.437, 0.100,-0.284, 0.040,  0.4, 1.0,SM+SX,4937.0, 4.437,-0.266,  0.4,4933.3, 4.400,-0.302, 4.0, -71.4,True ,True ,1,cks-k00099_rj78.131.fits       ,2,fits,Simbad,295.43433,44.53112,8505215,4937.0,-0.266,2MASS J19414423+4431520,12.96,11.503,0.023,11.083,0.02,10.977,0.012,1636042515805110273,Gaia EDR3 2079664813030608640,2079664813030608640,876109740,2016.0,295.4344397061396,0.011795475,44.530699093725445,0.014049151,4.041399763682949,0.014086473,286.89935,87.70368,17.095047123203265,0.017592262,-86.02148160400503,0.017834337,-0.05386262,0.08822991,-0.1840391,0.051144093,0.21903911,0.06050175,-0.3108372,-0.058188025,-0.15785494,-0.10067266,351,166,347,4,3.3884385,834.39526,0.11282923,13.711529,31,False,1.4933093,,,,,,,,42,28,0.02616193,46,20,0,0.010411194,116.554504,0,0,1.1313031,,,,,,,,,False,366,124404.52776511668,24.35609,5107.738,12.950276,41,58590.63916878403,46.160217,1269.2886,13.418972,40,93744.56075351757,30.833473,3040.3503,12.31803,0.0,1.0,0.0,0.0,0.0,1.224515,1.1009417,0.46869564,0.632246,-67.571075,1.8692647,5,5000.0,4.5,-0.5,77.89638168855559,10.465712377003328,314.4866734953907,64.09288323378091,2MASS J19414423+4431520,295.43433290910417,44.53108107257139,3.9862,17.132,-85.936,-67.57,2000.0,4.049969104821671e-08,0.0001457988877735,-0.0097240000000002,False,False,False,False,-0.017559,4.058958763682949,4.058958763682949,0.017984185236172186,247.43902075371398,0.0,0.0,10.977,0.012
KOI-01563   ,4,0,1,1,0,0,0,0,rj158.1187,1563,    ,5219234,5079.9,60.0, 4.593, 0.100, 0.091, 0.040,  2.0, 1.0,SM+SX,5098.5, 4.593, 0.099,  2.0,5061.3, 4.544, 0.083, 4.4,  -3.3,True ,True ,1,cks-k01563_rj158.1187.fits     ,5,fits,Simbad,299.22433,40.343182,5219234,5098.5, 0.099,2MASS J19565383+4020354,15.812,14.25,0.029,13.737,0.034,13.702,0.042,1636042515805110273,Gaia EDR3 2073547954981763328,2073547954981763328,9167206,2016.0,299.22425369531294,0.020964993,40.34316664535255,0.024313638,1.1514358532856697,0.02714618,42.41613,11.539317,-11.187247276762143,0.02953906,-2.828663369836917,0.030403282,-0.024519635,-0.031114798,0.0044543566,-0.049494084,0.04246779,-0.07337571,-0.106763445,-0.22600937,-0.16441438,0.051150676,406,0,405,1,-1.8859274,363.22168,0.0,2.0097184e-15,31,False,1.470365,,,,,,,,47,28,0.04312522,50,19,0,0.0057227244,159.16599,1,0,0.9332545,0.20252246,0.16234905,0.079464376,0.11106601,-89.43672,81.09366,-0.5546126,-12.047911,False,418,9423.394712206446,2.9689097,3174.0254,15.751848,49,4172.7710023346335,9.116199,457.73148,16.287481,48,7416.510059812444,8.309194,892.5668,15.072396,0.0,2.0,0.0,1.0,0.0,1.2298415,1.215085,0.5356331,0.67945194,,,0,,,,75.59974709222385,5.973385239471993,316.5288250050047,59.15228395838267,2MASS J19565383+4020354,299.22431859117,40.343178288833336,1.124,-11.124,-2.612,-4.8,2000.0,4.118056931486225e-08,0.0001482500495335,-0.0601519999999986,False,False,False,False,-0.027541,1.1789768532856697,1.1789768532856697,0.02850821258846006,868.4808599163026,0.033285998,0.0099858,13.66871400219202,0.04317077945493973
KOI-00268   ,1,1,0,0,1,0,0,0,rj118.462 , 268,    ,3425851,6388.5,60.0, 4.387, 0.100,-0.016, 0.040,  8.5, 1.0,SM+SX,6474.7, 4.387, 0.022,  8.5,6302.3, 4.317,-0.053, 9.6, -41.9,True ,True ,1,cks-k00268_rj118.462.fits      ,2,fits,Simbad,285.72879,38.506973,3425851,6474.7, 0.022,2MASS J19025471+3830254,10.56,9.948,,12.546,0.1739999999999999,9.604,0.022,1636042515805110273,Gaia EDR3 2100020484108391808,2100020484108391808,1375180753,2016.0,285.7289108731045,0.009465831,38.50689805355477,0.009958936,3.91176504066218,0.011056397,353.80106,25.0323,19.508542589548068,0.012040159,-15.685434545966055,0.011531391,-0.12763517,-0.067918,-0.024504554,-0.01005136,0.17021583,-0.0027042348,-0.3290078,0.08474526,-0.14785634,-0.1573721,381,381,376,5,-0.12740009,860.8041,0.08082988,10.008813,31,True,1.5995522,,,,,,,,43,27,0.017768329,47,21,0,0.0108178,160.40776,0,0,0.9944297,,,,,,,,,False,358,1131043.8227666188,139.29366,8119.8516,10.553668,42,658972.8016701844,471.89804,1396.4304,10.791373,43,691628.3639728652,1081.1333,639.72534,10.148213,0.0,16.0,0.0,18.0,0.0,1.1941192,0.64315987,0.23770523,0.40545464,-41.192883,0.9477636,6,6250.0,4.5,0.0,69.13036266306317,14.42044119973553,295.5668274981095,60.55763115872895,2MASS J19025471+3830254,285.7288008952096,38.50696775121556,3.858,19.357,-15.675,-41.19,2000.0,4.29820209501756e-08,0.0001547352754206,-0.0063320000000004,True,False,False,True,-0.014895,3.92666004066218,3.92666004066218,0.012328809006131083,255.63907586604972,0.0,0.0,9.604,0.022
KOI-01474   ,1,1,0,0,0,0,0,0,rj150.141 ,1474,    ,12365184,6383.0,60.0, 4.205, 0.100, 0.168, 0.040, 13.6, 1.0,SM+SX,6412.5, 4.205, 0.181, 13.6,6353.5, 4.159, 0.154,14.4, -25.1,True ,True ,1,cks-k01474_rj150.141.fits      ,2,fits,Simbad,295.41788,51.184761,12365184,6412.5, 0.181,2MASS J19414029+5111051,13.005,12.088,0.02,11.899,0.019,11.859,0.018,1636042515805110273,Gaia EDR3 2135604425595213440,2135604425595213440,404660665,2016.0,295.41791251228216,0.011845488,51.18476265750601,0.012727911,0.9932234262791496,0.0126304,78.63753,1.4249346,-0.0681692044774209,0.015921565,-1.423303125189491,0.016297232,-0.09245395,-0.033729207,-0.19319119,0.047857832,0.15039185,0.0256495,-0.3643293,-0.093049586,-0.16869134,-0.05559183,335,183,332,3,1.3745488,700.9591,0.10048267,10.885649,31,False,1.590418,,,,,,,,39,28,0.023524418,44,18,0,0.0193911,132.02092,0,2,1.0531905,,,,,,,,,False,347,124135.23140846926,34.69791,3577.5996,12.952629,40,71069.81135708987,43.19071,1645.4884,13.20933,39,76132.52747420617,26.98001,2821.8125,12.54397,0.0,0.0,0.0,0.0,0.0,1.1858224,0.6653595,0.25670052,0.40865898,,,0,,,,83.93457653216858,13.532230553504268,322.09431232203656,70.06361318855745,2MASS J19414029+5111051,295.4179129968037,51.1847683461725,0.9603,-0.072,-1.271,-26.3,2000.0,4.29843351806254e-08,0.0001547436066502,-0.0523710000000008,False,False,False,False,-0.019746,1.0129694262791495,1.0129694262791495,0.01612070757184767,1006.8228089889473,0.015129999,0.004539,11.843870000742376,0.018563472728069998
KOI-00991   ,1,1,0,0,0,0,0,0,rj120.934 , 991,    ,10154388,5495.4,60.0, 4.544, 0.100,-0.143, 0.040,  1.6, 1.0,SM+SX,5535.2, 4.544,-0.135,  1.6,5455.6, 4.480,-0.151, 4.3,  -1.7,True ,True ,1,cks-k00991_rj120.934.fits      ,2,fits,Simbad,296.49612,47.182861,10154388,5535.2,-0.135,2MASS J19455907+4710583,13.581,12.354,0.022,11.998,0.019,11.931,0.018,1636042515805110273,Gaia EDR3 2080562667352233728,2080562667352233728,1400313656,2016.0,296.4960476570407,0.018512161,47.182782264710966,0.022430815,2.170140029604285,0.02166779,100.15512,19.70327,-8.09186184019425,0.025586769,-17.964983076527567,0.029696096,0.0076824925,0.040882036,0.046145935,-0.03580588,0.05512415,-0.05490733,-0.28096613,-0.041689735,0.0871595,0.03615452,391,0,389,2,26.930408,1727.8334,0.23939484,44.00038,31,False,1.5318873,,,,,,,,46,29,0.041801885,50,18,0,0.011729462,176.54259,0,0,2.1141982,0.14349943,0.1383256,0.08004291,0.01730893,-76.55715,-89.97541,-3.5212562,18.336676,False,412,69720.70049908181,19.792896,3522.5112,13.578962,44,35896.92806018146,19.571798,1834.115,13.950899,44,48867.97187307703,17.89522,2730.7834,13.025334,0.0,0.0,0.0,0.0,0.0,1.2157781,0.92556477,0.3719368,0.55362797,,,0,,,,80.63240967467291,11.061659654545718,318.70921711853265,66.19917924986206,2MASS J19455907+4710583,296.49610117441506,47.18286143418666,2.1938,-8.188,-17.804,-3.3,2000.0,4.4140213037653574e-08,0.0001589047669355,-0.0020379999999988,False,False,False,False,-0.026648,2.196788029604285,2.196788029604285,0.024990748806133906,460.7997577844529,0.009323044,0.0027969133,11.921676956251263,0.0182160018665188
KOI-04157   ,2,1,1,0,0,0,0,0,rj173.107 ,4157,    ,4548098,6245.6,60.0, 4.375, 0.100, 0.002, 0.040, 10.2, 1.0,SM+SX,6256.9, 4.375, 0.025, 10.2,6234.4, 4.332,-0.022,11.0, -17.0,True ,True ,1,cks-k04157_rj173.107.fits      ,0,fits,Simbad,287.41006,39.65868,4548098,6256.9, 0.025,2MASS J19093841+3939312,12.692,11.727,0.021,11.527,0.022,11.473,0.017,1636042515805110273,Gaia EDR3 2100524610190045312,2100524610190045312,183528795,2016.0,287.40998848507724,0.009068177,39.65862469996582,0.009917383,1.7647773528940591,0.011072707,159.38083,18.051365,-11.435302772688374,0.0118191,-13.967305574175022,0.011932905,-0.017107964,0.13693833,0.009560225,0.011211259,0.22433122,-0.044213083,-0.076043926,-0.18030696,0.02296255,0.048751924,371,371,370,1,1.8442866,644.4897,0.075658835,7.7653136,31,False,1.5873494,,,,,,,,42,27,0.016873106,44,15,0,0.013078067,102.405304,0,0,1.0680972,,,,,,,,,False,368,170642.50747020164,32.80336,5201.9824,12.607149,42,97040.51494065615,62.120625,1562.1304,12.87116,39,105711.17571692128,59.542446,1775.3918,12.187593,0.0,2.0,0.0,1.0,0.0,1.1881664,0.6835661,0.26401043,0.41955566,-13.863797,1.4384756,10,6250.0,4.5,0.0,70.75845540484558,13.689178867339477,298.73620211002424,61.37235210464039,2MASS J19093841+3939312,287.4100546369329,39.658687418033054,1.7608,-11.463,-14.102,-13.86,2000.0,4.651530523452861e-08,0.0001674550988443,-0.0848510000000004,False,False,False,False,-0.018635,1.783412352894059,1.783412352894059,0.014421206023977834,566.6437176112327,0.025009302,0.007502791,11.447990697577596,0.018582030894652567
KOI-02370   ,1,1,0,0,0,0,0,0,rj152.297 ,2370,    ,5385304,6447.1,60.0, 4.461, 0.100,-0.129, 0.040, 19.1, 1.0,SM+SX,6464.4, 4.461,-0.145, 19.1,6429.9, 4.322,-0.112,20.4,  14.7,True ,True ,1,cks-k02370_rj152.297.fits      ,2,fits,Simbad,297.5582,40.541309,5385304,6464.4,-0.145,2MASS J19501396+4032287,13.003,12.091,0.021,11.916,0.027,11.805,0.02,1636042515805110273,Gaia EDR3 2073742018777411328,2073742018777411328,509211083,2016.0,297.5582121478726,0.01005917,40.54130139004776,0.011513184,1.4703046932956452,0.012699833,115.773544,4.4520154,2.527022018468482,0.013438441,-3.665324392470524,0.014691909,0.019785535,0.084895805,-0.014543711,-0.10493325,0.09052309,-0.10829451,-0.12703611,-0.15448965,-0.11753234,-0.0032988903,420,183,418,2,-0.5975352,747.02875,0.093226776,8.891176,31,False,1.590365,,,,,,,,48,29,0.020456728,52,21,0,0.022011679,174.46725,0,0,0.9784799,,,,,,,,,False,421,122203.25717213051,29.46775,4147.0166,12.96966,48,69659.13117027524,32.73466,2127.9932,13.231097,47,75470.37264176535,26.88764,2806.88,12.553454,0.0,0.0,0.0,0.0,0.0,1.1876075,0.6776428,0.26143742,0.4162054,,,0,,,,75.12742242657191,7.167856398373142,314.35678634881435,59.80838770380839,2MASS J19501396+4032287,297.5581977620384,40.54131686784472,1.4027,2.459,-3.472,12.7,2000.0,4.681682706433983e-08,0.0001685405774316,-0.0333400000000008,False,False,False,False,-0.022767,1.4930716932956452,1.4930716932956452,0.016175755283573776,680.1311351040641,0.034205016,0.010261505,11.77079498425126,0.022478845183320093
KOI-01857   ,1,1,0,0,0,0,0,0,rj153.703 ,1857,    ,11297236,5742.9,60.0, 4.432, 0.100,-0.034, 0.040,  2.8, 1.0,SM+SX,5773.6, 4.432,-0.013,  2.8,5712.1, 4.413,-0.054, 4.9, -30.5,True ,True ,1,cks-k01857_rj153.703.fits      ,2,fits,Simbad,292.0134,49.019119,11297236,5773.6,-0.013,2MASS J19280321+4901088,13.748,12.573,0.022,12.206,0.018,12.152,0.026,1636042515805110273,Gaia EDR3 2129746468160336768,2129746468160336768,666257889,2016.0,292.0134726334073,0.15315634,49.01912740025806,0.15653574,1.1402690787060572,0.16595757,6.870847,8.048178,6.1713226169552176,0.22506349,5.166036656113309,0.2164451,0.018484827,0.01197333,-0.07477929,-0.045501586,0.113231905,-0.049789496,-0.23025274,-0.0017962626,-0.17834207,0.037986893,320,0,320,0,180.2063,61377.727,1.9194444,2431.5464,31,False,1.5463876,,,,,,,,38,26,0.3148116,40,14,0,0.028964244,141.86676,0,0,13.916581,0.23546696,0.007057054,0.12036209,0.016576093,-83.89788,-20.267849,-13.983328,-7.8319926,False,333,61685.71863312546,69.90206,882.4592,13.7119055,39,33280.66870506875,33.331123,998.48627,14.033062,38,42764.15014510248,26.586412,1608.4965,13.170196,0.0,2.0,0.0,0.0,0.0,1.2327783,0.8628664,0.3211565,0.5417099,,,0,,,,80.94694452529241,14.559278184991532,313.6662272899216,69.14433272884222,2MASS J19280321+4901088,292.0134334662417,49.01910437837917,0.9625,5.774,5.189,-32.1,2000.0,4.687925435856508e-08,0.0001687653156908,-0.036094499999999,False,False,True,True,-0.025732,1.1660010787060573,1.1660010787060573,0.1877761520223717,876.9859839878932,0.015129999,0.004539,12.136870000742375,0.02639322867187337
KOI-01220   ,1,1,0,0,0,0,0,0,rj125.95  ,1220,    ,4043190,5319.3,60.0, 3.797, 0.100, 0.172, 0.040,  2.8, 1.0,SM+SX,5283.1, 3.797, 0.157,  2.8,5355.6, 3.859, 0.186, 4.6, -33.2,True ,True ,1,cks-k01220_rj125.95.fits       ,2,fits,Simbad,287.30786,39.14473,4043190,5283.1, 0.157,2MASS J19091388+3908410,12.988,11.606,0.02,11.184,0.024,11.074,0.021,1636042515805110273,Gaia EDR3 2099651529238509696,2099651529238509696,1181566909,2016.0,287.3079014975626,0.010582447,39.14470912705587,0.012734615,1.16259208089793,0.012638083,91.99117,9.463752,8.746355602668498,0.014642989,-3.6143955393579263,0.01607015,-0.12542026,-0.003671479,-0.025495011,0.07259759,0.0069344863,0.05363853,-0.39208046,-0.0012409372,0.012952903,-0.068420574,405,175,404,1,1.5838335,818.81946,0.10859168,13.490015,31,False,1.4918865,,,,,,,,47,28,0.023170928,51,21,0,0.011960782,2.3001554,0,0,1.055737,,,,,,,,,False,400,121454.39708389688,25.950909,4680.1597,12.976334,47,57120.63087394675,45.745495,1248.6614,13.44656,49,91408.92235837768,49.25263,1855.9197,12.345424,0.0,2.0,0.0,0.0,0.0,1.2229245,1.1011362,0.4702263,0.6309099,-32.693565,0.32189527,4,4750.0,4.5,-1.0,70.24258887702327,13.551443342322006,298.3161160799557,60.89360032712575,2MASS J19091388+3908410,287.30785119941334,39.14472491006778,1.1944,8.774,-3.541,-32.69,2000.0,4.7143695681892056e-08,0.0001697173044548,-0.0116659999999999,False,False,False,False,-0.020047,1.18263908089793,1.18263908089793,0.016083665917852426,860.1469220637115,0.054468,0.016340401,11.019532001554966,0.026608432833350112
KOI-03382   ,1,1,0,0,0,0,0,1,rj177.98  ,3382,    ,9991621,5370.9,60.0, 4.454, 0.100, 0.150, 0.040,  0.9, 1.0,SM+SX,5422.0, 4.454, 0.202,  0.9,5319.9, 4.378, 0.098, 4.4, -47.5,True ,True ,1,cks-k03382_rj177.98.fits       ,0,fits,Simbad,281.18024,46.929901,9991621,5422.0, 0.202,2MASS J18444325+4655476,13.857,12.52,0.022,12.127,0.022,12.085,0.015,1636042515805110273,Gaia EDR3 2119209573351122048,2119209573351122048,1735659932,2016.0,281.1801135383367,0.022266436,46.92997231177891,0.023799265,1.917252569026976,0.024570528,78.03058,28.13918,-23.329780049750784,0.026949506,15.73323844081514,0.029954227,-0.07208738,-0.048843678,-0.036970567,0.027388563,0.023912644,0.024525296,-0.002823732,-0.11648119,-0.034376528,0.0027996905,328,0,327,1,22.595968,1311.1311,0.252977,38.450184,31,False,1.5106468,,,,,,,,37,24,0.041406997,40,14,0,0.012843172,106.40737,0,0,2.0104275,0.3407163,0.09313587,0.17481314,0.062815085,-98.35816,67.25963,17.094032,36.99891,False,349,54914.8192724037,8.2196865,6680.8896,13.838143,36,26939.948736603816,27.72363,971.73236,14.26255,35,39658.38553624133,25.851507,1534.0841,13.252058,0.0,0.0,0.0,0.0,0.0,1.212757,1.0104923,0.424407,0.5860853,,,0,,,,76.13306053284312,20.543378530916044,292.22416405102643,69.50819500644177,2MASS J18444325+4655476,281.1802653685001,46.9299012395257,1.8119,-23.329,16.002,-49.0,2000.0,4.7760935510372644e-08,0.0001719393678373,-0.0188569999999987,False,False,False,False,-0.025893,1.9431455690269759,1.9431455690269759,0.0273809460991018,521.5796896845519,0.015129999,0.004539,12.069870000742377,0.0156717108104316
KOI-00327   ,2,1,1,1,0,0,0,0,rj118.856 , 327,    ,9881662,6023.6,60.0, 4.275, 0.100,-0.028, 0.040,  4.4, 1.0,SM+SX,6024.7, 4.275,-0.034,  4.4,6022.5, 4.361,-0.022, 5.8, -27.8,True ,True ,1,cks-k00327_rj118.856.fits      ,3,fits,Simbad,287.36948,46.768219,9881662,6024.7,-0.034,2MASS J19092867+4646055,12.996,11.989,0.021,11.759,0.02,11.709,0.015,1636042515805110273,Gaia EDR3 2130443730330509312,2130443730330509312,1078584350,2016.0,287.36940348895547,0.011448878,46.76814494768249,0.013638868,1.7544867095935217,0.013688375,128.17348,19.493511,-10.39005934724996,0.015820771,-16.4937447873725,0.016293097,-0.044576608,-0.04661253,-0.018500632,-0.051170055,0.2602785,-0.100247815,-0.2728813,-0.1766257,-0.16670032,-0.052723978,367,199,364,3,1.4456211,759.0551,0.11167777,12.444463,31,False,1.5786366,,,,,,,,42,27,0.023151021,44,17,0,0.027059115,156.54358,0,0,1.0534874,,,,,,,,,False,373,126569.60132236964,25.345652,4993.74,12.931543,44,70801.2971250101,43.089798,1643.1105,13.213439,43,79960.3980986632,27.634274,2893.5227,12.490708,0.0,0.0,0.0,0.0,0.0,1.1911367,0.72273064,0.28189564,0.440835,-33.411007,5.7288704,7,6250.0,4.5,0.0,77.51617973129461,16.51643716155646,303.412783238418,68.20226586767708,2MASS J19092867+4646055,287.36947143622666,46.768218219841664,1.6841,-10.475,-16.476,-33.41,2000.0,4.7805833011796854e-08,0.0001721009988424,-0.0644570000000008,False,False,False,False,-0.018776,1.7732627095935216,1.7732627095935216,0.017513861782156283,569.9672699325715,0.015129999,0.004539,11.693870000742375,0.0156717108104316
KOI-02352   ,3,1,1,1,0,0,0,0,rj150.125 ,2352,    ,8013439,6346.1,60.0, 4.282, 0.100,-0.157, 0.040,  7.2, 1.0,SM+SX,6373.7, 4.282,-0.150,  7.2,6318.5, 4.104,-0.163, 8.6,  -3.2,True ,True ,1,cks-k02352_rj150.125.fits      ,4,fits,Simbad,285.1828,43.831078,8013439,6373.7,-0.150,2MASS J19004386+4349519,10.421,9.721,0.02,9.547,0.018,9.504,0.014,1636042515805110273,Gaia EDR3 2105835281411929728,2105835281411929728,831342036,2016.0,285.1828713955236,0.009207172,43.83102645466832,0.010548681,3.735703650670645,0.01067924,349.80988,19.968676,15.027501387636317,0.011740717,-13.149990319620038,0.013657318,0.03396889,0.047241896,-0.14928587,-0.07729112,0.13240366,-0.09250779,-0.17892857,-0.12554352,0.078745894,-0.022640295,369,369,365,4,-2.145385,725.9607,0.0827033,9.304775,31,True,1.6044976,,,,,,,,42,26,0.019037379,45,20,2,0.0071727796,12.311343,0,0,0.92022055,,,,,,,,,False,353,1136195.121827574,186.63379,6087.832,10.548735,44,665305.4402572772,284.51236,2338.406,10.78099,43,681894.0005513717,124.64822,5470.5474,10.163604,0.0,0.0,0.0,0.0,0.0,1.1857114,0.61738586,0.23225498,0.38513088,-2.026995,0.86563885,8,6250.0,4.5,-0.25,74.07228923857936,16.84339325239639,297.4775314457911,65.82821929491229,2MASS J19004386+4349519,285.1827791640842,43.83108472337084,3.712,14.965,-13.101,-2.03,2000.0,4.801636646064028e-08,0.0001728589192583,0.1277350000000012,False,False,False,False,-0.013029,3.748732650670645,3.748732650670645,0.011908476641601828,267.68718654127633,0.0036620854,0.0010986257,9.500337914606556,0.014043040215053324
