Unnamed: 0,kepid,teff,age,mass,feh,logg,nusini,i,Prot,Flag,Type,Source,rad,vsini,age_err_low,age_err_upp,tm_designation,kepmag,jmag,jmag_err,hmag,hmag_err,kmag,kmag_err,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,dr2_rv_template_fe_h,l,b,ecl_lon,ecl_lat,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,epoch,target_distance,darcsec,GminK,visflag,astflag,parflag,binflag,zpt,parallax_zpcorrected,parallax_corrected,parallax_error_corrected,distpc,ak,ak_err,kmag_corrrected,kmag_err_corrected
69,10079226,5949.0,3.06,1.12,0.11,4.366,0.65,75.1,16.8, 1 ,        MS , L \\,1.149854330028344,3.2670670932931003,-0.65,0.7,2MASS J19335277+4702446,10.074,9.05,0.024,8.781,0.018,8.714,0.015,1636042515805110273,Gaia EDR3 2128409045404259328,2128409045404259328,264190681,2016.0,293.46988524993816,0.0100360885,47.04548965560827,0.009644867,6.856353319089541,0.01064455,644.11865,46.844498,-1.3134292711359254,0.013820517,-46.8260795244963,0.012373371,-0.019362066,0.15520331,-0.22046897,0.06272937,0.1129474,0.044218075,-0.26471725,-0.20088233,-0.0313043,0.019944103,351,351,344,7,-1.5208446,675.5095,0.072889306,7.3725758,31,False,1.570254,,,,,,,,40,28,0.0193564,43,18,1,0.0120621575,171.49579,0,0,0.94120085,,,,,,,,,False,353,1889929.2090661656,291.43777,6484.846,9.996253,38,1042491.6486125116,309.78186,3365.2444,10.293361,41,1215625.0519599137,251.83043,4827.157,9.535896,0.0,0.0,0.0,0.0,0.0,1.1948155,0.7574644,0.2971077,0.4603567,-37.02677,0.21939008,6,6000.0,4.5,-0.25,79.54530282439282,12.8304100924489,313.8672169197949,66.94486410247937,2MASS J19335277+4702446,293.4698945862428,47.0456972561303,6.7439,-1.439,-46.694,-37.03,2000.0,7.838048766593493e-08,0.0002821697555973,-0.0777470000000004,False,False,False,False,-0.015462,6.871815319089541,6.871815319089541,0.011911960904109552,145.85012665782378,0.0,0.0,8.714,0.015
20,6116048,6033.0,9.58,0.94,-0.23,4.254,0.63,76.3,17.9, 0 ,        MS , L \\,1.1983887970803566,3.3001992527362067,-1.9,2.16,2MASS J19174635+4124366,8.418,7.437999999999999,0.044,7.179,0.026,7.121,0.017,1636042515805110273,Gaia EDR3 2101479879638683392,2101479879638683392,250581520,2016.0,289.44287613922734,0.0109855905,41.4105635961667,0.014112455,13.334751034815444,0.013615983,979.34546,87.78909,-46.56622513017705,0.014573519,74.42118060033476,0.018431948,-0.13927835,-0.0904963,-0.058601484,0.06276404,0.050490998,0.02552309,-0.3212677,-0.21280815,0.012462617,-0.029451292,363,363,360,3,-3.228874,611.46075,0.084726036,5.5535,31,False,1.5808661,,,,,,,,41,26,0.026051266,44,18,2,0.0061688097,93.84849,0,0,0.88040376,,,,,,,,,False,371,8377976.372288575,1564.3923,5355.419,8.379519,39,4709936.941075716,1799.365,2617.5552,8.656005,39,5333177.842472429,1179.3159,4522.264,7.9304304,0.0,0.0,0.0,0.0,0.0,1.1987518,0.7255745,0.27648544,0.44908905,-53.17275,0.23429489,9,6000.0,4.0,-0.25,73.05467005943116,13.007834223423655,302.90968428861817,62.64599886470526,2MASS J19174635+4124366,289.4431527257412,41.4102326531441,13.3673,-46.681,74.477,-53.17,2000.0,7.846721363464776e-08,0.0002824819690847,-0.0384809999999991,False,False,False,False,-0.020081,13.354832034815443,13.354832034815443,0.01539945818280904,74.99202627699005,0.0,0.0,7.121,0.017
30,7106245,6068.0,6.27,0.92,-0.99,4.325,0.32,33.4,21.4," 1, 3 ",        MS , L \\,1.092515802151252,1.5281978254215205,-1.06,1.06,2MASS J19120224+4240186,10.791,9.742,0.023,9.472,0.018,9.419,0.011,1636042515805110273,Gaia EDR3 2102537128786078464,2102537128786078464,1499314532,2016.0,288.00930178454,0.008855495,42.67221186005376,0.010029482,5.045431730438055,0.010043443,502.36075,72.247345,-6.242403100859848,0.011842896,71.97716031949174,0.012447766,0.05032856,0.028211745,-0.12410545,-0.09887299,0.14677171,-0.109814376,-0.36047703,-0.12078341,-0.06296461,0.018205931,363,363,362,1,-2.329817,622.7394,0.06759262,6.1235385,31,True,1.5723878,,,,,,,,41,26,0.017842611,43,15,4,0.0126447845,127.89418,0,0,0.9131824,,,,,,,,,False,353,974184.7990992924,127.528244,7638.9727,10.715763,41,538155.9343775263,299.18338,1798.7494,11.011271,41,625693.9465399679,156.16289,4006.675,10.25699,0.0,0.0,0.0,0.0,0.0,1.1946911,0.75428104,0.29550838,0.45877266,-50.963566,0.55954885,12,5750.0,4.5,-0.25,73.78775944665217,14.497149405838092,301.4339503593204,64.15890170482484,2MASS J19120224+4240186,288.0093409440495,42.6718907594156,5.0088,-6.485,72.264,-50.96,2000.0,8.009392695266511e-08,0.0002883381370295,-0.0752369999999995,False,False,False,False,-0.014627,5.060058730438055,5.060058730438055,0.011195841826436908,198.1990944337241,0.0,0.0,9.419,0.011
27,6679371,6479.0,1.95,1.53,0.01,3.934,1.9,82.1,6.0, 0 ,        H , L \\,2.20993514721325,18.354180642408487,-0.16,0.18,2MASS J19115347+4206279,8.728,7.807,0.025,7.643,0.017,7.599999999999999,0.026,1636042515805110273,Gaia EDR3 2102495759660459648,2102495759660459648,953605342,2016.0,287.97283358176225,0.011133993,42.10765093933623,0.011794056,5.701462258649206,0.01269689,449.044,12.884061,-1.1905467788391082,0.014075185,-12.82893670571481,0.014694857,-0.046651576,-0.10876709,0.15177035,0.016834758,0.12096071,-0.030517139,-0.2773238,-0.16358644,-0.04539044,0.031106545,350,350,343,7,-3.0044003,619.0101,0.09467695,10.483035,31,False,1.6051159,,,,,,,,40,26,0.020803243,41,15,2,0.030988874,172.10834,0,0,0.88575375,,,,,,,,,True,344,6515376.836806496,1051.4236,6196.719,8.652518,38,3829909.39993336,1902.0378,2013.5822,8.880571,38,3914890.717945993,973.1782,4022.789,8.266096,0.0,0.0,0.0,0.0,0.0,1.1886957,0.61447525,0.2280531,0.38642216,-22.740005,0.51811785,6,6500.0,4.0,-0.25,73.24314043203067,14.294224151283188,301.0169766890243,63.6243117563716,2MASS J19115347+4206279,287.9728407165162,42.1077069298327,5.6777,-1.2,-12.582,-22.74,2000.0,8.103440608480237e-08,0.0002917238619052,-0.0754819999999991,False,False,False,False,-0.018758,5.720220258649206,5.720220258649206,0.014337240713652612,175.39360161211005,0.0,0.0,7.599999999999999,0.026
55,8938364,5677.0,10.25,0.99,-0.13,4.173,0.61,8.7,2.0, 2 ,        MS , L \\,1.3500548425077228,3.5998393312112924,-0.65,0.56,2MASS J19020990+4516393,10.105,8.987,0.032,8.713,0.078,8.636,0.018,1636042515805110273,Gaia EDR3 2106390642162257536,2106390642162257536,1083848547,2016.0,285.5409591475203,0.010046397,45.27755562982438,0.010774314,6.299494517839945,0.011544843,545.6544,45.3454,-44.26431850854857,0.013322774,-9.84253537942192,0.013564758,-0.13282831,-0.20497479,-0.20325932,0.059235744,0.26181018,0.053049453,-0.17890622,0.15964375,-0.20588535,-0.21263056,348,348,347,1,-1.2542951,700.8777,0.07782528,7.526388,31,False,1.5560297,,,,,,,,39,26,0.020772068,44,16,2,0.015426651,153.39494,0,0,0.95146745,,,,,,,,,False,336,1781171.8575744922,248.90382,7156.0645,10.060602,42,955981.6184625712,380.5544,2512.076,10.387419,40,1183933.22181446,258.86606,4573.536,9.564577,0.0,0.0,0.0,0.0,0.0,1.2014084,0.82284164,0.32681656,0.4960251,-68.5182,0.6773381,6,5750.0,4.0,-0.25,75.57679880864282,17.138869009291255,299.0536401404756,67.15586142254999,2MASS J19020990+4516393,285.541239901179,45.2775985340986,6.3362,-44.461,-9.638,-68.088,2000.0,8.274717299142032e-08,0.0002978898227691,-0.044398000000001,False,False,False,False,-0.01581,6.315304517839945,6.315304517839945,0.012913392109470628,158.7428955082087,0.0,0.0,8.636,0.018
66,9955598,5457.0,6.29,0.9,0.05,4.497,0.29,53.4,31.4, 0 ,        MS , L \\,0.8864516819301494,1.1237117912271786,-1.84,1.95,2MASS J19344300+4651099,9.439,8.199999999999998,0.018,7.838,0.02,7.768,0.022,1636042515805110273,Gaia EDR3 2128215909315876352,2128215909315876352,1035671532,2016.0,293.6792067907989,0.008891524,46.85273282508356,0.009560658,14.68106576007158,0.010054018,1460.2186,7.841203,4.734405255943787,0.012011398,-6.250589664809631,0.01146074,0.034669716,0.09288415,-0.08352231,-0.006917406,-0.0105302725,-0.008603754,-0.28860968,-0.22605957,-0.01884031,0.06909218,364,364,361,3,-0.662312,652.41437,0.06591045,6.093116,31,False,1.5268838,,,,,,,,41,26,0.017055105,43,17,2,0.0074716406,172.16774,0,0,0.9743534,,,,,,,,,False,377,3277634.340465117,445.25937,7361.18,9.398465,40,1661090.0976111416,747.6535,2221.7378,9.7875595,40,2304743.098260637,492.98718,4675.0566,8.841339,0.0,0.0,0.0,0.0,0.0,1.2099682,0.9462204,0.38909435,0.55712605,-28.256367,0.5813935,3,5250.0,4.5,0.0,79.43305478578233,12.616903501278337,314.00130576317366,66.71079239325304,2MASS J19344300+4651099,293.6791764218784,46.85275960029778,14.6396,4.666,-6.007,-28.338,2000.0,8.311098228134576e-08,0.0002991995362128,-0.0405350000000002,False,False,False,False,-0.018019,14.69908476007158,14.69908476007158,0.011298997004132899,68.11494589988979,0.0,0.0,7.768,0.022
91,12069449,5750.0,7.39,0.99,0.05,4.353,0.31,34.0,21.2, 0 ,        MS , L \\,1.0973657744853944,1.4870137231571368,-0.91,0.89,2MASS J19415198+5031032,6.095,4.993,0.037,4.695,0.036,4.651,0.016,1636042515805110273,Gaia EDR3 2135550755683407232,2135550755683407232,769831299,2016.0,295.46561283744234,0.013912225,50.51680164969824,0.02219586,47.33016209584275,0.01712145,2764.3784,211.08246,-134.48157726218378,0.018312251,-162.69759630921152,0.026860405,0.03275819,-0.0009785235,-0.025712514,-0.0571319,-0.20739599,-0.014453844,-0.5339849,-0.08504828,0.10561448,-0.029156998,259,259,258,1,-0.26878414,1050.7279,0.14855866,28.63729,31,True,1.5607165,,,,,,,,29,21,0.039541807,30,12,12,0.027519869,98.56303,0,0,0.98676294,,,,,,,,,False,258,70077607.3717287,17928.027,3908.8298,6.0734186,29,37594838.12196163,28361.553,1325.5564,6.4007215,27,46701793.98234566,42996.117,1086.1863,5.5745616,0.0,0.0,0.0,0.0,0.0,1.202904,0.82615995,0.32730293,0.49885702,-27.731926,0.1554553,8,5750.0,4.5,0.0,83.3355477279435,13.204469581383425,321.21555958675856,69.468021086989,2MASS J19415198+5031032,295.46655492939584,50.51752392422833,47.2754,-134.791,-162.493,-27.73,2000.0,8.318430508583798e-08,0.000299463498309,-0.0215813999999996,False,False,False,False,-0.022972,47.353134095842755,47.353134095842755,0.01955995707331313,21.128176108398222,0.0,0.0,4.651,0.016
79,11081729,6548.0,1.88,1.3,0.11,4.245,3.35,82.9,3.4, 0 ,        H , L \\,1.4239852467641887,20.852213771746708,-0.42,0.59,2MASS J19222022+4841435,9.034,8.186999999999998,0.039,8.022,0.04,7.973,0.018,1636042515805110273,Gaia EDR3 2129527390467840512,2129527390467840512,495792291,2016.0,290.5842548749904,0.010895366,48.69534990293463,0.011447974,7.648976269878179,0.011778622,649.39484,15.236234,-3.48229156298324,0.015502526,-14.832951947364588,0.015355128,-0.13004121,-0.0382282,0.12966846,-0.0203768,0.14692219,-0.013245299,-0.12637872,0.055950105,0.01735267,-0.12074582,385,385,380,5,-0.45660478,848.213,0.10185481,13.223672,31,True,1.6139992,,,,,,,,43,29,0.02263146,45,14,2,0.025821919,2.5400982,0,0,0.98248976,,,,,,,,,False,388,5026892.446641997,1002.91125,5012.3003,8.934118,43,2989303.816352649,1676.1051,1783.4823,9.149617,41,2973739.414531768,872.1218,3409.7751,8.564638,0.0,1.0,0.0,0.0,0.0,1.1862285,0.58497906,0.21549892,0.36948013,0.93690777,0.35480067,4,6750.0,4.5,0.0,80.24048027120648,15.282487068506777,310.8776462052329,69.23093869058125,2MASS J19222022+4841435,290.5842792771261,48.6954150065029,7.6391,-3.628,-14.63,0.94,2000.0,8.32130292148335e-08,0.0002995669051734,-0.0998820000000009,False,False,False,False,-0.016218,7.665194269878179,7.665194269878179,0.013277440251871409,130.73644952175104,0.0,0.0,7.973,0.018
80,11133306,5982.0,5.14,1.06,-0.02,4.314,0.39,58.0,24.6, 0 ,        MS , K \\,1.1876452777926676,2.0246652315440974,-0.88,0.86,2MASS J19183945+4842223,11.854,10.793,0.023,10.564,0.027,10.483,0.025,1636042515805110273,Gaia EDR3 2129495057954829952,2129495057954829952,1338169864,2016.0,289.6643933158488,0.009391172,48.70616405575812,0.01024875,2.943928558818568,0.010378037,283.66913,7.026519,-3.525334679046108,0.01184661,-6.078156271659276,0.012121532,-0.032423355,-0.005181132,-0.10523552,-0.009850659,0.21914516,-0.02949831,-0.3170465,-0.04800508,-0.16621774,0.014840011,311,311,311,0,-5.3373175,469.69138,0.06464505,5.627012,31,True,1.5706773,,,,,,,,36,26,0.017309973,39,18,0,0.00987073,139.41154,0,0,0.7911987,,,,,,,,,False,322,366199.8973372876,65.935684,5553.8955,11.778071,37,201747.72000569504,116.21922,1735.9238,12.076521,36,235586.4565044905,75.02901,3139.9382,11.31752,0.0,0.0,0.0,0.0,0.0,1.1942499,0.7590008,0.29844952,0.46055126,-19.509708,1.1754718,8,6000.0,4.5,-0.25,79.99858103612753,15.843184396447294,309.3026825697896,69.47654517370962,2MASS J19183945+4842223,289.6644180349788,48.7061910132564,2.9796,-3.681,-6.05,-19.51,2000.0,8.333707088688426e-08,0.0003000134551927,-0.0759289999999985,False,False,False,False,-0.046146,2.9900745588185678,2.9900745588185678,0.012290204966427083,339.6821560103725,0.009078,0.0027234,10.473922000259162,0.025147900657213625
52,8694723,6246.0,4.69,1.14,-0.42,4.113,0.92,34.7,7.2, 0 ,        MS , L \\,1.5523378231421017,6.242749928926075,-0.51,0.48,2MASS J19355058+4452498,8.878,7.939,0.02,7.705,0.026,7.663,0.016,1636042515805110273,Gaia EDR3 2078408998952420224,2078408998952420224,410225729,2016.0,293.9603896502367,0.013973866,44.88079488890162,0.015015161,8.18097252538863,0.016277999,502.5785,74.823814,-53.398387231764026,0.017924104,52.4138837257388,0.018160243,-0.08944852,0.1658193,-0.11506363,-0.019174488,0.16865902,-0.0324962,-0.19149964,-0.1790999,-0.11175261,-0.097642586,293,293,289,4,2.1088324,774.1615,0.123304866,14.191005,31,True,1.599056,,,,,,,,33,23,0.02624543,37,13,2,0.006276227,102.47573,0,0,1.0885694,,,,,,,,,False,306,5605678.510269015,1144.409,4898.3174,8.815797,30,3257807.7338703778,1132.1956,2877.425,9.056229,33,3431490.9057977744,1727.3707,1986.5399,8.409188,0.0,0.0,0.0,0.0,0.0,1.1933075,0.64704037,0.24043179,0.40660858,16.351755,0.22485003,7,6500.0,4.0,-0.5,77.72085758352499,11.556771686846002,312.55750469278007,64.81972132859237,2MASS J19355058+4452498,293.96072508770897,44.8805611425145,8.2156,-53.489,52.609,16.35,2000.0,8.369771544296228e-08,0.0003013117755946,-0.0622030000000002,False,False,False,False,-0.018068,8.199040525388629,8.199040525388629,0.018362850263525358,122.23485617347137,0.0,0.0,7.663,0.016
83,11401755,5911.0,7.1,1.06,-0.2,4.039,0.55,64.6,18.5, 0 ,        MS , K \\,1.629996779295418,3.918783831210221,-0.59,0.61,2MASS J19250004+4913545,11.866,11.124,0.023,10.85,0.029,10.788,0.022,1636042515805110273,Gaia EDR3 2129931456691176576,2129931456691176576,1030449103,2016.0,291.25018619932445,0.0076271985,49.2318060765177,0.0090744225,1.852839303731804,0.00868553,213.32484,8.14579,1.1508369730172252,0.011191639,-8.064085376561618,0.01121848,-0.12311884,-0.015440704,-0.1413068,0.115517005,0.28645864,0.15180086,-0.30507305,0.11888745,-0.07149027,-0.13105209,376,376,374,2,-3.703717,536.46423,0.047089178,3.324748,31,True,1.5744528,,,,,,,,43,26,0.016883796,46,18,0,0.003278253,32.95987,0,0,0.86594963,,,,,,,,,False,389,279821.4783224151,41.98143,6665.3633,12.070165,44,155649.31970642952,70.53714,2206.6294,12.358174,44,178498.4828301114,58.849594,3033.1301,11.618809,0.0,0.0,0.0,0.0,0.0,1.1941464,0.7393656,0.28800964,0.45135593,9.393151,1.3043658,6,6000.0,3.5,0.0,80.93277031022518,15.101993101930384,312.6289264365539,69.54540614281946,2MASS J19250004+4913545,291.2501795229484,49.23184202495278,1.8654,0.97,-8.073,9.39,2000.0,8.39247108459203e-08,0.0003021289590453,0.2041649999999997,False,False,False,False,-0.025661,1.878500303731804,1.878500303731804,0.010749341992340702,539.7122124870191,0.003026,0.00090780004,10.784974000008777,0.02201872160087467
50,8494142,6144.0,2.62,1.42,0.13,4.038,0.67,62.8,14.5, 0 ,        MS , K \\,1.888765258537439,5.531649576450036,-0.24,0.26,2MASS J19253306+4431447,11.931,10.913,0.025,10.693,0.019,10.628,0.016,1636042515805110273,Gaia EDR3 2126237131982289280,2126237131982289280,1661752803,2016.0,291.3877392676598,0.008810435,44.529044802755,0.010650925,1.7925370438258277,0.010660413,168.14894,12.230224,-2.656958326245394,0.011577962,-11.93812948334716,0.013988344,-0.0819105,-0.12004292,-0.082262784,0.04093152,0.20341551,0.006547077,-0.19156931,-0.088379815,-0.06624672,0.033063095,356,356,354,2,-0.5039031,762.5331,0.077650264,9.156141,31,False,1.5753579,,,,,,,,41,27,0.019519294,44,17,0,0.021992914,4.000928,0,0,0.9800389,,,,,,,,,False,355,336973.4680477394,49.441532,6815.595,11.868378,39,187825.2020638788,111.93113,1678.0426,12.154158,38,213972.71641672545,68.04015,3144.8005,11.422,0.0,0.0,0.0,0.0,0.0,1.1923726,0.7321577,0.28577995,0.44637775,-26.08947,0.55732405,11,6250.0,4.0,-0.75,76.57259742061022,13.04276443938035,308.22495690902934,65.15503298386682,2MASS J19253306+4431447,291.3877564127088,44.529097492842496,1.7357,-2.76,-11.839,-26.09,2000.0,8.463886761252928e-08,0.0003046999234051,-0.0626219999999992,False,False,False,False,-0.041954,1.8344910438258277,1.8344910438258277,0.01279162948705187,557.8685268705472,0.021182,0.0063546007,10.606817999362946,0.01721571810701777
12,4914423,5845.0,6.67,1.1,0.07,4.155,0.42,61.3,23.1, 0 ,        MS , K \\,1.4528813743419535,2.6673580603107934,-0.62,0.69,2MASS J19155629+4003522,12.287,11.193,0.021,10.941,0.016,10.873,0.017,1636042515805110273,Gaia EDR3 2101243789577188736,2101243789577188736,858981870,2016.0,288.98455099501314,0.007517561,40.06448443351056,0.008875708,1.975203086854612,0.009243771,213.67935,8.949085,-1.2158751345641332,0.009934337,-8.866102715032076,0.01149229,-0.08967557,-0.12769234,-0.044429846,0.011433788,0.060451493,0.0032829214,-0.19145541,-0.05116913,-0.043500647,-0.08641614,374,374,373,1,-0.17374668,607.26636,0.0502953,3.8224485,31,False,1.5602467,,,,,,,,43,29,0.016163152,45,18,0,0.01361822,140.45749,0,0,0.9926987,,,,,,,,,False,366,239438.6284773969,38.902027,6154.914,12.239382,43,129742.87904936436,65.3871,1984.2274,12.555834,42,156628.10960208956,45.047684,3476.9404,11.760721,0.0,0.0,0.0,0.0,0.0,1.19601,0.7951126,0.31645203,0.47866058,-28.28112,1.8130627,5,5750.0,4.5,0.0,71.65201457971118,12.757087350179065,301.39571199638465,61.450525070661456,2MASS J19155629+4003522,288.98455815357124,40.06452384318028,1.9923,-1.241,-8.85,-28.28,2000.0,8.478439933287708e-08,0.0003052238375983,-0.0476179999999999,False,False,False,False,-0.015817,1.991020086854612,1.991020086854612,0.011717558516242052,506.2770540686213,0.027234,0.0081702005,10.845766000777482,0.018861393757135927
5,3544595,5669.0,6.63,0.9,-0.18,4.468,0.4,66.0,26.1, 0 ,        MS , K \\,0.9165476924993528,1.602569715484433,-0.57,0.62,2MASS J19254039+3840204,9.931,8.771,0.019,8.445999999999998,0.017,8.37,0.019,1636042515805110273,Gaia EDR3 2052747119115620352,2052747119115620352,1685547949,2016.0,291.41812236713093,0.008590598,38.67231156503664,0.009719276,10.41481216257857,0.01039673,1001.7392,29.236937,-28.671530080521308,0.011434891,-5.722043169833302,0.012197227,0.019338243,0.07173014,-0.05315797,-0.0033618277,0.07806955,-0.002292024,-0.18684274,-0.024294386,0.021617392,-0.020776946,398,398,391,7,-3.1674192,634.50525,0.06783897,6.068592,31,True,1.5477633,,,,,,,,45,28,0.017020004,48,20,2,0.03170909,177.9048,0,0,0.8873663,,,,,,,,,False,364,2125741.6544305827,333.65546,6371.0684,9.86859,44,1122877.4929212912,376.83307,2979.7744,10.212711,45,1437152.6473386884,314.92514,4563.4736,9.354138,0.0,0.0,0.0,0.0,0.0,1.2042998,0.85857296,0.34412098,0.514452,27.629412,0.4510502,4,5500.0,4.5,0.0,71.2037717817034,10.458361587232078,304.2783042492499,59.58863451570296,2MASS J19254039+3840204,291.4182858719663,38.67233648450833,10.3974,-28.726,-5.588,27.63,2000.0,8.561917304227389e-08,0.0003082290229521,-0.0624099999999998,False,False,False,False,-0.018785,10.43359716257857,10.43359716257857,0.011645461237589052,96.01709415298885,0.0,0.0,8.37,0.019
35,7680114,5811.0,7.68,1.06,0.05,4.172,0.26,37.0,27.3, 0 ,        MS , L \\,1.3985781735524243,1.5895052473641458,-1.28,1.45,2MASS J19235640+4318525,10.066,9.012,0.037,8.724999999999998,0.024,8.673,0.011,1636042515805110273,Gaia EDR3 2126060458508752768,2126060458508752768,191660187,2016.0,290.9852821249808,0.010403278,43.31487444971654,0.013110627,5.86315290294679,0.012674489,462.59482,73.98835,38.5391870401089,0.013760121,63.15858460630427,0.015838534,-0.045353122,0.021849822,-0.13350604,-0.012267679,-0.11674667,0.010250552,-0.3538596,-0.23365436,0.12157032,-0.06958635,361,361,355,6,4.1161714,1052.8135,0.11000531,18.62787,31,False,1.560297,,,,,,,,41,27,0.02275,46,19,2,0.006503391,43.43827,0,0,1.1585431,,,,,,,,,False,342,1838158.240558351,376.17926,4886.389,10.02641,44,993658.1369142575,418.89642,2372.0854,10.345449,43,1207112.5852856552,338.37463,3567.385,9.543526,0.0,0.0,0.0,0.0,0.0,1.1972694,0.80192375,0.31903934,0.4828844,-58.740585,0.4014499,5,5750.0,4.0,0.0,75.31969861869311,12.78415481862038,306.63606808028953,64.10859064015418,2MASS J19235640+4318525,290.9850475110403,43.314593016938,5.8106,38.403,63.341,-58.74,2000.0,8.717223300973322e-08,0.000313820038835,-0.0395900000000004,False,False,False,False,-0.016596,5.8797489029467895,5.8797489029467895,0.014180478699166369,170.55669817128685,0.0,0.0,8.673,0.011
23,6278762,5046.0,11.54,0.74,-0.37,4.56,0.3,62.2,33.0," 1, 3 ",        MS , K \\,0.7475662280421034,0.98033114412651,-0.94,0.99,2MASS J19190052+4138043,8.717,7.244,0.025,6.772,0.047,6.703,0.02,1636042515805110273,Gaia EDR3 2101486923385239808,2101486923385239808,1243234031,2016.0,289.7528498630109,0.011013778,41.631796152541824,0.01215113,27.357806780355205,0.012462973,2195.127,639.31226,94.63943807332709,0.013257603,-632.2685924619194,0.014062062,-0.09932091,0.0139887715,-0.18195009,-0.010127633,0.20179006,-0.031645253,-0.35448998,-0.10482165,-0.1608521,-0.07927179,372,372,371,1,-0.042094927,753.3537,0.09277148,9.659207,31,True,1.5142668,,,,,,,,42,27,0.020381158,45,21,2,0.0104314415,156.5015,0,0,0.9975344,,,,,,,,,False,371,6502934.788676594,1045.7698,6218.3237,8.654593,44,3216520.812220463,2848.9797,1129.0079,9.070076,44,4800203.003698379,9856.382,487.0147,8.044746,0.0,24.0,0.0,24.0,0.0,1.2327855,1.0253296,0.41548252,0.60984707,-121.817696,0.25700572,5,5500.0,4.5,0.0,73.36087818543038,12.890574020412409,303.5345714065504,62.79009757529258,2MASS J19190052+4138043,289.75228682669336,41.63460600694194,27.4137,94.682,-632.202,-121.82,2000.0,8.721141603578886e-08,0.0003139610977288,-0.0624070000000003,True,False,False,True,-0.020468,27.378274780355206,27.378274780355206,0.014072929196079526,36.552637717950006,0.0,0.0,6.703,0.02
62,9410862,6047.0,6.93,0.97,-0.31,4.3,0.41,46.4,20.6, 1 ,        MS , L \\,1.1545684369459983,2.069214005241512,-1.33,1.49,2MASS J19375669+4557522,10.715,9.705,0.022,9.426,0.018,9.375,0.015,1636042515805110273,Gaia EDR3 2128094451941001856,2128094451941001856,936857334,2016.0,294.48641262152927,0.009552569,45.96481123578405,0.010537071,4.980816915445786,0.010211651,487.75824,71.00691,27.505017380409697,0.012720416,65.46339272511875,0.013155169,-0.23968801,-0.13201663,-0.2806687,0.1722942,0.21667251,0.15128414,-0.44530556,0.008884046,-0.08656883,-0.14753102,366,366,365,1,-0.95944446,720.5278,0.07508388,8.680381,31,False,1.583736,,,,,,,,41,27,0.020117726,44,20,1,0.019888537,13.253557,0,0,0.9635429,,,,,,,,,False,348,1054290.5771277305,140.81583,7487.0176,10.629966,41,593776.8399588865,319.23178,1860.018,10.904484,41,664843.2980974828,165.41782,4019.1758,10.191097,0.0,20.0,0.0,20.0,0.0,1.1938076,0.71338654,0.274518,0.43886852,-56.23277,0.47433692,8,6250.0,4.5,-0.75,78.87806610585628,11.720336878288997,314.37913503378013,65.67401827709047,2MASS J19375669+4557522,294.4862370653344,45.9645199355111,4.9498,27.45,65.561,-56.23,2000.0,8.791067718481886e-08,0.0003164784378653,-0.0850340000000002,False,False,False,False,-0.013831,4.9946479154457855,4.9946479154457855,0.011384202305748176,200.77027864624884,0.0,0.0,9.375,0.015
